Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
26,0,2,2,10.141754589276454,0,2,19,77,12,19,0
24,0,1,1,13.46137094825584,0,0,18,70,87,49,0
49,1,2,3,11.92780151450522,0,0,2,43,23,31,1
41,1,0,1,4.213407305403043,1,0,4,72,23,0,1
16,1,2,3,7.662787583795243,0,1,13,57,91,20,2
43,1,3,1,15.409476187438788,0,0,10,159,76,8,0
18,0,0,2,9.908321533418436,0,2,4,35,9,25,1
44,0,1,0,22.550539879186083,0,0,9,80,38,47,2
24,0,1,3,8.517743230083735,0,0,4,163,1,9,2
42,1,3,0,3.032815712865805,1,0,1,132,31,36,1
36,1,3,4,5.080184157708248,0,0,13,127,16,25,0
24,1,0,3,19.15616162031545,1,1,5,94,97,11,2
42,1,3,4,3.553286490661609,0,0,11,16,56,32,1
30,1,3,2,9.072921332203826,1,2,12,176,86,39,0
24,1,1,3,8.592143988142034,0,0,4,101,52,30,2
47,0,2,3,18.849637655179023,0,2,3,67,69,28,1
31,0,3,4,7.135620414217485,0,0,15,129,15,4,0
33,1,3,3,15.98555276717214,0,2,19,144,63,43,0
32,0,3,2,21.37007668143313,0,0,18,68,72,17,2
39,1,3,1,6.536064266376423,0,0,17,108,14,46,0
37,1,0,3,11.456283187728651,0,1,16,87,6,1,2
35,1,3,1,13.410712565663909,0,0,13,80,60,28,2
33,1,1,4,10.852736477812062,0,0,17,30,23,2,2
47,1,3,2,17.314774598632138,0,1,8,173,11,36,2
28,0,2,4,15.311674649154408,1,0,7,106,36,18,2
41,1,0,2,17.120166931630564,0,1,19,29,40,45,2
20,1,3,3,1.3228986769925406,0,0,9,34,40,1,1
43,1,3,4,13.193315734543472,0,1,13,169,73,36,0
32,0,3,3,12.58024353965481,0,2,4,165,22,18,2
28,1,3,2,9.67552061019478,0,2,15,122,53,16,0
24,1,1,0,0.3842339820692588,0,1,5,107,8,10,2
49,1,3,3,22.212907952253865,0,1,15,100,81,43,0
23,0,1,4,17.08699838196795,0,0,6,73,7,22,2
40,1,1,2,10.795494741090415,0,0,6,37,34,31,1
23,1,3,1,6.2289203221671245,0,1,13,43,59,14,2
40,1,0,0,9.473540421482989,1,2,14,110,75,36,0
34,1,0,4,2.338602957991734,0,0,9,166,60,46,0
22,0,1,2,23.763942039888043,1,2,9,37,53,48,2
38,1,1,2,1.0428551336645668,0,0,2,18,62,49,1
43,0,2,1,4.542290137372928,0,0,0,10,29,18,1
45,1,3,1,19.759814699466624,0,0,0,29,96,39,0
35,1,3,0,23.098993563630945,0,0,14,26,22,28,2
28,1,3,4,16.99133351204377,0,1,3,107,52,2,1
36,0,3,1,22.51018679922401,0,1,17,69,81,9,2
38,0,3,4,5.372470733280854,0,2,10,77,29,45,2
45,1,3,3,18.684769618236,1,2,18,30,18,47,0
29,1,3,0,12.542273019775587,0,2,12,81,23,26,2
45,1,2,3,7.0584666093390105,0,1,18,121,66,49,2
48,0,3,2,3.4332909596325543,0,2,19,43,30,32,2
40,1,0,0,10.40223423933099,0,1,11,178,59,23,0
41,0,3,2,16.63774722939108,0,0,12,49,36,3,2
20,0,3,4,19.007920768532344,0,1,3,34,87,3,1
26,0,3,0,20.05650432593877,0,2,9,18,49,15,1
23,1,1,2,11.598765495778396,0,1,13,139,79,1,0
35,1,0,3,19.10148076478428,0,1,2,106,52,20,1
36,1,2,4,4.531761391630411,0,2,12,42,29,38,2
22,1,0,4,19.663555948593377,1,2,3,29,9,30,1
49,1,0,0,11.128980578957693,0,0,8,33,15,25,1
31,0,1,4,0.0837004416848961,0,0,13,103,47,42,2
41,1,2,3,13.341572567013795,0,0,4,54,46,37,1
18,1,3,2,4.912002889987684,0,2,17,36,25,38,2
26,1,0,0,22.54963935617285,1,0,6,148,9,38,2
22,1,0,2,12.724796527848302,0,1,9,74,68,38,2
32,0,2,4,0.0117730120963122,0,0,12,87,88,35,2
19,1,1,1,21.73011640857142,0,2,12,47,23,37,2
47,1,0,4,3.683425021732436,1,0,0,133,60,19,1
17,1,1,1,23.587202958142555,0,0,5,126,19,32,2
30,0,0,0,5.136230050625351,1,2,1,81,55,47,1
37,0,1,4,7.697912454563755,1,2,15,159,40,20,0
22,0,3,2,6.239163453205324,0,0,18,64,85,37,2
22,1,3,0,12.550740780234026,0,0,10,99,59,9,2
16,0,0,4,6.4506399868111925,0,0,4,33,33,43,1
21,0,3,0,18.88535469966304,0,0,17,66,6,26,2
49,1,3,1,1.932701871043741,0,0,4,42,4,9,1
49,0,1,0,17.99317905781209,0,1,3,67,79,4,1
48,1,3,0,9.968522446784128,0,1,6,21,18,45,1
38,1,3,1,13.41637013129704,0,2,5,55,37,28,1
33,1,3,4,15.421038146211648,0,0,9,177,12,43,0
15,1,0,3,21.04407517587172,0,0,14,41,70,6,2
39,1,3,4,5.245220166178866,0,1,17,150,71,40,0
49,1,3,4,0.8727613608331151,0,2,12,109,99,19,2
27,1,2,0,12.453689850939565,0,1,2,138,26,22,1
31,0,0,4,10.59918335129203,0,2,2,51,95,35,1
37,1,3,4,10.183242682575628,0,0,2,158,13,29,1
31,0,3,3,16.086263364358654,0,0,6,143,61,21,2
26,0,1,3,17.219867407770668,0,0,7,128,11,2,2
39,0,0,0,11.679377370755056,0,2,15,96,35,36,0
30,1,3,1,23.51533611518977,1,0,16,50,2,26,2
42,1,1,2,0.6126929546070308,1,2,5,102,85,35,2
22,0,1,4,22.356614945612908,0,2,15,18,37,43,2
21,1,3,2,5.487417280914576,1,2,1,73,27,9,1
27,1,0,0,16.616097118278578,0,2,13,70,36,6,2
23,1,3,1,21.918024473948016,1,0,5,110,70,22,2
46,1,1,4,12.094614887065353,0,0,0,178,72,46,1
45,1,3,0,3.109769371324103,0,2,12,107,28,13,2
28,1,3,4,7.6552877010045215,0,2,19,29,19,4,0
15,0,3,0,5.231291078844442,0,2,3,143,99,48,2
37,1,1,2,9.489834815760302,0,2,18,94,31,30,0
34,0,0,3,5.129241275493439,0,2,7,100,63,20,2
19,1,1,3,8.692246797895457,0,0,6,35,17,6,1
16,1,1,0,5.963762800203866,1,2,17,103,24,10,0
26,0,0,3,14.718109343262114,1,0,14,90,75,10,2
45,1,0,2,9.74429728197245,0,1,4,27,6,40,1
41,1,0,0,21.66931412295419,0,0,14,82,16,34,2
33,1,1,0,19.20958176231406,0,2,8,174,83,0,2
49,1,2,2,6.659295203449065,0,0,6,126,47,40,2
20,1,3,1,14.155368054404132,0,1,19,91,60,34,0
38,0,3,3,15.536220298985336,0,1,8,79,24,20,2
30,1,3,1,5.972414994553618,1,0,6,115,78,13,2
28,1,3,3,0.4315212821589949,0,1,18,67,2,45,2
39,1,0,1,0.1775760438892586,0,0,10,137,52,22,0
38,1,3,0,21.53720717209167,0,2,15,145,95,22,0
22,1,3,3,21.179520606829392,0,0,19,50,65,1,2
39,1,0,2,1.0822346397460976,1,0,5,178,69,11,2
42,1,3,2,13.981026479981786,0,2,12,34,14,15,2
21,1,3,4,17.881470418458424,0,0,8,113,11,14,2
18,0,3,3,1.7876302778328492,0,1,16,104,96,20,0
36,1,2,3,22.11435086016772,0,0,5,46,4,40,1
40,1,2,2,23.510464836212734,0,1,11,55,30,46,2
16,1,0,4,3.056492839959575,0,0,9,138,72,28,2
46,1,3,2,15.30189716229816,1,0,9,89,77,31,2
16,1,3,3,1.460149720367788,0,1,9,109,91,9,2
45,0,1,0,10.060867518037435,0,2,17,67,48,4,2
25,1,1,1,14.473295712648351,0,1,0,125,62,31,1
40,0,1,3,1.4735891445711111,0,0,19,124,43,15,0
34,0,3,1,5.2254275293960655,0,0,15,91,35,20,2
24,1,3,1,8.232159086300534,0,0,3,38,44,2,1
28,1,2,3,19.723500825932344,0,0,4,88,8,26,2
41,1,1,2,2.807282324340923,0,2,18,16,90,3,1
38,0,0,2,22.35921453757549,0,2,11,57,56,31,2
35,0,3,4,9.537134812655571,0,0,19,168,10,46,0
23,1,1,1,13.871286216780838,0,2,7,143,53,7,2
48,1,3,3,6.200124025445644,0,2,17,12,71,27,1
21,1,2,1,2.917156303038051,0,2,9,123,64,9,2
25,0,1,3,16.22960467274938,0,0,11,174,29,18,0
37,1,2,2,22.666217375369733,0,0,10,51,71,11,2
36,1,2,0,16.193010409852,0,1,15,117,40,4,0
46,0,3,2,9.391606166852684,1,1,2,171,56,17,2
15,0,1,3,0.4168996811920813,0,2,7,130,26,15,2
24,0,3,4,14.48527035288902,0,0,7,178,88,32,2
34,0,3,1,18.673333630345365,1,1,1,119,28,1,1
28,1,1,0,13.37594277463332,0,2,10,18,25,49,1
15,0,3,1,22.186018556623573,1,0,1,21,30,37,0
34,1,0,1,9.5660307323877,1,1,1,94,42,4,1
36,0,1,3,15.598820762008591,1,2,4,37,77,2,1
18,1,1,1,7.337570328403393,0,2,17,142,75,21,0
27,0,3,4,22.286213343856826,0,0,2,125,87,4,1
21,0,3,3,8.735911039134447,0,2,4,47,12,40,1
24,0,0,4,4.161302034901403,0,0,19,152,96,38,0
42,1,3,0,14.366577971445835,0,0,14,103,26,16,0
44,0,1,3,20.740446774892884,0,0,14,111,77,41,0
17,0,1,3,13.066034995372036,0,1,11,97,21,25,0
19,1,2,2,19.06104818367329,0,0,10,168,59,27,0
20,0,0,0,9.398684708738172,0,0,19,160,16,36,0
30,0,2,1,18.82471616965499,1,1,8,115,6,44,2
24,1,3,0,17.940316960975224,1,1,6,125,13,42,2
20,0,1,1,16.69713238762725,0,2,4,114,40,15,2
48,0,3,0,18.575069255043644,1,2,6,126,69,22,2
29,1,1,4,17.99380975671446,0,0,5,101,91,10,2
47,0,3,4,13.914504243064671,1,1,9,68,48,48,2
44,1,2,3,12.239917721564105,0,1,16,118,16,36,0
48,0,3,4,22.27403938891669,0,0,5,111,14,6,2
17,1,3,3,8.025026107579542,0,0,4,71,80,42,2
46,1,1,1,16.866092624713627,0,0,1,115,65,38,1
29,1,2,4,3.0203730089784626,0,0,7,101,17,21,2
38,0,1,4,2.7505895786874053,0,0,19,144,54,0,0
39,1,0,0,15.509517274279528,1,2,1,16,39,1,2
49,0,3,2,19.84952827452528,0,1,0,86,55,33,1
38,0,3,0,7.693435269165877,0,0,15,169,51,3,0
44,1,3,1,13.716381589752686,0,0,17,84,58,48,0
26,0,0,1,2.051114269283957,0,2,4,121,49,40,2
21,0,0,2,10.436191889507624,1,0,13,10,1,6,1
19,0,3,3,0.2125397296778528,0,1,13,125,12,13,0
19,1,1,0,15.376617673916876,0,0,9,105,68,45,2
20,0,3,2,4.388901097600778,0,0,14,178,56,2,0
25,1,1,1,12.448674696449972,0,0,10,72,29,11,2
37,1,3,3,8.575195457405218,0,0,1,14,48,0,1
46,1,2,3,14.671814607010942,0,1,16,92,5,47,0
33,0,0,1,7.366276231880763,1,1,15,163,38,24,0
48,0,1,4,11.22681505113512,0,0,15,153,95,47,0
33,0,2,1,2.8485613811771264,0,2,17,55,27,33,2
34,0,2,1,11.092441059993956,0,0,19,108,83,28,0
33,1,3,4,21.02390507650182,0,0,1,98,20,17,2
18,1,1,4,10.527802377317748,1,0,4,93,58,7,2
26,0,1,3,3.0122423433732983,1,2,18,126,39,6,0
40,1,2,3,1.5534796963608848,0,0,2,81,56,3,1
44,1,3,1,7.6629581672309826,0,0,8,28,75,3,1
42,0,0,1,20.01982811685397,1,0,7,165,87,12,2
31,1,1,2,6.296697874683217,0,0,14,149,88,40,0
35,0,2,0,21.138426372814685,0,0,13,60,95,4,2
34,0,1,1,0.2616023030294929,0,0,4,113,95,9,2
27,1,0,1,21.624285180085387,0,0,3,146,45,4,2
43,1,1,2,7.227910739531275,0,0,13,17,95,30,2
48,1,3,3,20.756907037137957,1,1,3,11,7,39,1
28,0,1,0,19.80911575963946,0,0,4,108,67,19,2
44,1,1,3,7.882511341733604,0,0,16,36,2,41,2
22,0,1,2,4.170198054299221,0,0,15,66,45,45,2
46,0,0,4,18.523595176272902,0,0,6,120,69,15,2
45,1,3,3,19.75317071592881,0,0,5,94,45,26,2
40,0,0,3,15.72694185711115,1,2,14,173,80,42,0
42,1,3,4,9.17819637882916,1,2,15,172,90,9,0
22,0,2,0,9.368029358197733,0,0,5,146,40,3,2
23,1,2,1,14.01542425700449,0,2,13,119,21,0,0
26,0,1,4,22.986531866943093,1,1,5,57,60,45,2
34,0,2,2,8.926915485817256,0,0,6,151,45,45,2
43,1,3,3,12.78540352518834,0,0,11,109,60,12,2
40,0,0,4,20.51938167986142,0,2,4,142,34,19,2
30,1,3,3,1.3249896118157851,0,0,1,10,15,22,1
22,0,0,4,6.383435784337796,0,0,0,165,31,2,1
36,1,0,0,9.116142516757224,1,0,1,23,70,37,1
45,1,1,1,17.642226497345106,1,0,15,30,84,20,2
19,0,3,4,12.945810123084124,0,0,19,128,56,34,0
17,0,3,0,14.792872370949429,1,0,4,45,50,2,1
49,1,3,2,23.48844245376453,1,2,16,76,36,43,2
35,1,3,4,23.222139589319116,0,2,11,153,31,20,0
48,1,0,0,6.414047749239037,0,2,16,172,91,44,0
34,1,2,3,6.292703738370271,0,2,14,108,29,33,0
42,0,2,1,21.83210008648247,0,2,14,123,59,32,0
16,1,3,2,2.944371250770204,0,0,18,100,93,6,0
49,1,2,2,6.313919136380818,0,2,11,97,40,3,2
15,1,1,1,20.154167108864453,0,0,2,21,68,25,1
46,0,3,3,15.897993379306754,1,0,9,111,79,32,0
38,1,3,2,1.5280591929883531,1,0,8,124,28,18,2
34,1,3,3,6.185454424897567,0,2,14,43,33,13,2
35,0,0,2,13.688666784108914,0,0,11,147,44,21,0
39,1,0,3,14.618021457622763,0,1,14,25,16,0,1
43,1,1,4,16.973712606217198,0,2,12,135,54,35,0
26,1,3,1,17.77254968546757,0,1,17,119,67,6,0
42,1,0,2,1.3428906851750533,0,1,0,79,30,19,1
28,1,0,0,15.41872584342638,0,0,7,163,41,0,2
37,1,1,3,5.616466380981311,1,2,18,100,43,27,0
19,1,1,4,15.945520901804516,0,2,2,125,67,41,2
24,1,0,4,3.550526701457388,1,2,3,76,68,49,0
35,1,0,1,10.93703657946808,0,2,3,31,71,25,1
22,1,1,3,5.553424040857161,0,2,12,149,75,30,0
44,0,3,4,16.5309266756067,0,0,19,174,81,15,0
29,1,3,0,20.394901134153045,0,0,17,51,97,25,2
28,1,2,0,5.581225838946184,0,2,12,24,55,15,1
33,0,0,3,23.688525624483624,1,0,6,18,5,7,1
22,0,0,0,17.449381979621357,0,0,13,105,16,22,2
15,1,3,3,13.78683959722244,0,2,5,71,30,32,2
21,0,3,0,19.452337649730875,1,0,3,36,39,22,1
32,0,1,1,14.230139336253844,0,0,19,76,80,36,2
36,1,1,0,16.041995036982343,0,1,11,113,46,47,2
26,0,0,2,0.8882438390709808,0,0,6,34,44,45,1
17,0,2,4,23.06394197862563,1,0,3,25,61,31,1
31,0,1,1,22.598000838091032,0,0,0,147,9,48,1
47,1,1,0,8.17572479523367,0,0,11,102,89,29,2
36,0,1,1,9.196309042495775,0,0,13,76,58,34,2
28,0,3,2,10.741659952666716,0,2,0,16,29,1,1
49,1,3,3,9.810189347868896,0,0,1,142,26,26,1
27,0,1,2,1.015526947804707,0,0,4,145,72,42,2
43,0,0,3,19.91173731570451,0,0,19,153,61,42,0
38,0,3,4,22.366870855952254,0,0,11,137,18,12,0
21,0,1,0,5.010300914477466,0,0,1,140,77,13,1
46,1,3,4,4.500518747963867,0,0,18,117,62,31,0
15,1,3,1,22.662033288755534,0,2,3,62,93,46,2
17,0,3,1,22.436819088042636,0,0,8,47,49,24,2
42,0,1,0,18.02374609753016,0,0,7,32,98,32,2
22,1,0,0,13.58539522258387,0,2,17,141,1,27,0
24,0,3,4,4.66444431707339,0,0,1,165,8,9,1
35,0,3,1,4.840395390613772,0,0,4,53,18,25,1
28,0,1,0,14.173899278776783,1,2,19,13,59,10,1
16,0,1,0,18.66046375471661,0,2,4,44,72,22,1
18,1,3,3,9.1940955551933,1,0,10,86,37,5,2
25,0,3,1,5.189910203090874,0,0,13,94,90,2,2
36,1,0,0,6.254933636846249,0,1,13,107,97,18,0
42,0,0,0,4.116132540475293,1,0,12,51,60,34,2
17,0,3,0,14.589768871356869,0,0,4,97,13,0,2
48,0,0,0,2.9150116797797354,0,1,11,172,86,19,0
23,1,1,1,15.692253211994569,0,0,6,97,11,40,2
26,1,3,4,13.04080440263005,0,1,15,157,44,34,0
45,0,3,2,6.519491691257733,0,1,1,87,76,6,1
27,1,3,1,21.982987876921516,0,0,18,78,92,43,0
49,0,1,4,5.408550434757234,0,0,11,169,55,43,0
43,0,2,2,0.2241779325519264,0,2,9,20,89,41,2
24,1,3,3,17.382142297309105,0,0,18,57,80,16,2
21,1,3,0,22.866557177969124,0,0,19,90,10,10,0
22,1,1,4,22.87587553497902,0,1,18,25,84,22,2
16,0,3,2,18.645447139694085,1,0,4,67,37,11,1
43,0,1,2,14.217923876084711,1,0,16,49,45,30,2
44,0,2,2,2.763290352533492,1,0,17,174,82,2,1
32,1,3,4,7.394901558624948,0,1,5,168,12,35,2
20,0,1,4,6.709837445802214,0,0,7,27,2,26,1
30,1,3,2,20.39899904162765,0,0,13,82,15,15,2
34,1,2,3,4.413255276545694,0,0,12,141,75,35,0
42,1,1,3,1.555230186554314,0,0,4,29,71,41,1
17,1,3,4,2.468171415413288,1,2,2,39,23,39,1
43,1,3,0,18.2026314035012,0,1,6,135,56,42,2
17,1,3,4,23.34616029289684,0,0,4,77,12,4,1
22,1,0,4,17.649487538013883,0,1,12,135,65,30,0
41,1,2,1,4.138354397998524,0,1,1,66,62,0,1
29,0,3,4,15.321779981675586,1,0,14,140,86,18,0
38,0,0,1,2.2107901099363376,1,1,3,172,77,13,2
32,0,3,0,12.681138923838946,1,0,13,170,95,32,0
25,0,3,1,13.21878956647799,0,1,3,55,97,6,1
16,0,2,2,9.736581792462236,0,0,19,176,45,23,0
35,1,3,4,18.39431330081316,0,1,3,17,5,1,1
47,0,3,0,2.8794355360014148,0,2,10,36,6,27,2
47,1,3,2,6.6838447439237,0,0,3,51,98,41,2
46,0,3,3,10.029257536654804,0,0,19,167,8,15,0
34,1,0,3,16.9678877819509,0,0,10,145,88,20,0
40,1,3,4,15.878401611520683,0,0,4,152,12,1,2
44,1,3,3,10.294156196093796,0,1,4,17,13,0,1
38,0,0,0,14.944329029906756,0,2,15,105,90,14,0
24,1,0,4,6.641528637097345,0,1,1,132,26,33,1
27,0,0,2,10.069849359804884,1,2,2,174,77,25,2
40,0,1,3,23.60456723188869,0,1,9,100,27,40,2
41,1,3,3,2.809155567271599,0,0,19,109,31,11,0
31,1,2,4,3.9600531865059097,0,2,9,31,53,38,2
31,1,0,3,15.75446690563117,0,0,13,154,12,15,0
21,0,1,3,20.4714665502894,1,2,1,125,38,19,1
42,1,1,0,17.5634555979876,0,2,3,97,58,6,1
18,1,3,3,14.72500696577204,0,2,3,99,64,22,2
46,1,2,2,9.393598528330244,0,0,8,173,80,49,0
40,1,0,3,13.814019632942465,0,0,8,98,8,49,2
46,1,0,3,18.447078828771527,1,2,16,100,95,39,0
31,1,3,3,4.646415417205563,0,0,6,66,71,10,2
25,1,3,2,18.31159769946417,1,0,9,92,53,10,2
44,1,1,0,0.8872820050083021,0,2,6,119,44,23,2
40,0,0,0,19.722584456006437,1,1,18,48,90,8,2
30,1,3,3,19.28977972476517,1,0,8,130,56,11,2
22,0,1,3,5.560105967959029,0,1,3,116,52,44,2
38,1,0,3,16.941015000119577,0,2,8,162,17,45,1
27,1,3,2,23.252466414777,0,2,18,142,80,2,0
22,0,1,3,15.672356438119037,1,2,12,74,15,42,2
36,1,1,1,16.27812424048081,0,2,7,112,91,17,2
44,1,0,2,12.69920409288907,0,0,15,152,15,40,0
45,1,3,3,0.6930648017412953,0,2,1,177,92,22,1
20,1,1,4,5.519819895627088,0,2,5,157,38,24,2
20,0,0,2,22.60468682736461,0,1,14,84,2,32,2
18,0,1,1,11.249364685495566,1,0,18,61,57,15,2
15,1,3,1,5.780292454469146,0,0,5,33,54,34,1
41,0,3,4,22.17837035552716,0,2,8,112,66,42,2
44,0,1,1,5.663498381422285,0,2,6,147,92,12,2
32,1,3,1,13.554938445708263,0,0,0,21,92,11,1
25,0,1,2,21.127125512541035,0,0,19,13,82,39,2
25,1,2,2,19.12950854865216,1,2,3,16,89,23,1
28,0,1,2,7.836338625036252,0,0,19,108,68,22,0
22,1,1,2,6.674795431803846,0,0,19,162,32,24,0
24,1,1,0,18.789855706479727,0,1,4,169,66,13,2
15,1,2,2,0.8610955844895658,0,0,5,10,44,28,1
35,1,3,0,7.010906080450502,0,1,17,48,47,37,2
48,0,1,2,7.676183567125563,1,0,12,109,8,38,2
40,0,3,3,23.781968070321746,1,2,5,136,48,39,2
16,1,3,3,11.150419741353094,1,0,9,24,64,44,2
18,0,3,4,10.498232628445257,0,0,19,87,92,24,0
20,1,1,3,9.434217286196091,0,1,11,107,84,24,1
30,1,1,4,20.944109996148967,0,0,12,142,20,37,0
24,1,0,0,12.687027873626914,0,0,12,43,99,15,2
41,1,3,0,21.855985275748,0,0,2,31,44,15,0
33,0,0,4,0.2787584872825217,0,0,19,101,27,7,0
15,1,1,0,1.0170945611144973,0,2,11,31,36,42,2
31,1,0,0,19.34878170095025,0,0,4,40,78,12,1
36,1,0,2,21.71393855609705,0,2,12,173,86,10,0
46,1,1,4,15.608105895066128,0,2,8,162,5,42,2
39,1,1,0,13.691349430042196,0,0,12,25,85,2,2
20,0,1,1,0.2444297521009852,1,1,6,53,25,6,1
33,1,0,2,2.4188301235493084,0,0,9,58,18,13,2
47,1,1,2,3.895216089048041,0,2,3,144,25,12,2
47,1,3,2,23.34948899892534,0,1,18,72,33,8,1
46,1,2,4,20.41388276435613,0,2,14,165,72,48,0
19,1,3,4,17.617514768817113,1,0,18,164,66,18,0
25,1,1,2,20.09395015246379,0,2,19,42,51,44,1
36,0,3,1,19.939450193827277,0,1,8,97,52,31,2
15,0,1,3,23.252973757225146,0,0,19,175,22,47,0
47,0,3,0,7.27187874740193,0,2,11,43,28,36,2
26,1,1,4,3.960592465861859,0,2,7,53,91,25,2
37,0,0,0,14.338952900380336,0,0,0,137,71,33,1
37,0,1,1,1.0999639690537002,0,2,16,126,4,37,0
49,0,1,0,10.124932522676463,0,0,18,95,3,22,0
32,1,3,3,0.515112870146619,0,0,13,16,73,26,1
28,1,1,2,7.544179964152431,0,2,16,148,68,29,0
48,0,3,3,23.23885002600569,0,2,0,36,85,12,1
44,1,3,3,16.810234386493903,0,0,12,75,91,30,0
40,0,2,3,8.921488760910396,0,2,2,146,93,10,2
29,1,2,2,0.8182414811189602,1,1,10,134,94,28,0
20,1,1,4,13.093281751336152,0,2,4,65,19,6,1
39,1,1,2,5.714523750444846,0,1,0,18,69,44,1
22,1,3,2,5.87729612891907,0,0,2,162,29,6,1
42,1,3,0,0.7605073286397825,0,2,4,41,90,33,1
27,1,1,1,13.110514034210958,1,0,14,73,46,40,2
41,1,2,3,7.916582634008977,0,0,16,30,57,24,2
43,1,3,0,3.1107196801189216,1,2,5,172,16,12,2
42,0,3,3,12.045458035367822,0,0,6,126,52,39,2
27,0,0,0,8.104568269795047,0,1,8,87,40,40,0
34,1,1,0,13.776451193864396,0,1,19,28,79,41,2
36,0,2,2,9.475883621426137,0,0,7,72,9,2,0
28,0,2,0,23.296836848269496,0,1,16,97,74,20,0
48,1,0,1,20.44891806161461,0,0,9,96,11,2,2
22,0,0,3,21.374803372178327,0,2,10,69,32,32,2
22,1,2,2,14.598951421698365,0,1,0,68,5,14,0
38,1,1,2,4.3638842455499205,0,2,2,156,63,3,1
48,0,3,3,10.826148325602926,0,1,1,27,61,8,1
47,1,1,1,20.329556784647263,0,0,4,28,11,41,1
21,1,1,0,5.860924981458451,0,0,18,42,82,2,2
34,1,2,2,0.8765418786560817,0,2,8,80,2,22,2
43,1,0,2,13.834520586604071,1,2,19,101,35,40,0
39,1,2,2,20.476669119739928,1,0,8,169,78,42,0
26,0,0,2,10.25302260508695,0,2,9,147,6,5,2
25,0,3,0,11.159460742108678,0,2,18,120,82,16,2
44,1,1,0,4.695259666260823,0,2,0,154,59,10,1
35,1,0,4,2.3972120398906736,0,0,10,86,42,16,2
49,1,3,3,10.616731964287595,0,0,19,155,23,21,0
26,0,3,4,11.813038899207807,0,2,6,36,42,32,1
28,1,2,4,13.151777860181475,0,2,9,177,12,29,0
48,0,3,1,8.705759353202927,0,0,16,134,60,7,0
46,1,3,3,0.3006729962091601,0,1,5,177,92,35,2
15,0,3,0,2.53979080959182,0,1,14,155,33,27,0
34,1,2,0,18.212353137127863,0,0,0,67,6,18,1
15,1,3,3,22.88353828812797,1,0,8,29,82,29,2
16,1,3,1,14.129473688146316,0,2,1,54,97,1,1
20,0,3,3,22.56191557453069,0,0,17,99,7,6,0
42,1,1,2,18.76098746039869,0,1,10,88,94,11,0
32,1,1,1,8.916229694053547,0,2,19,25,33,44,2
41,0,3,4,19.594573585839328,0,0,19,82,36,33,0
19,1,0,0,11.29764912587148,0,2,13,35,45,35,2
27,1,0,1,4.596780992457868,0,2,3,165,52,4,2
47,0,3,3,0.4505798643706065,1,0,17,111,78,37,0
41,1,1,4,8.549485247180163,0,0,12,31,79,48,2
46,0,0,0,1.0997447885154583,1,2,3,120,35,16,2
16,1,0,0,6.888381868429502,0,0,15,80,41,11,2
26,0,0,3,16.546962621300892,0,2,2,147,16,41,1
29,1,3,3,13.94762862759621,0,0,18,85,21,17,0
34,1,2,2,22.421724643926588,0,0,9,101,3,40,1
28,1,1,1,4.485322522529406,0,0,9,85,74,9,2
33,1,3,3,10.401852899467372,0,2,15,34,88,23,2
26,0,0,2,22.52431519580901,0,0,10,170,39,23,0
31,1,1,2,7.2758624778743455,1,2,15,84,46,20,2
30,1,1,0,1.7810314458475125,1,2,4,45,92,2,1
36,0,0,3,14.266771194774364,0,1,19,126,92,4,0
48,1,1,4,17.807459631451252,1,2,11,62,62,18,2
20,0,3,3,11.214877837290114,0,2,0,117,83,48,1
49,1,2,2,21.05326900438528,0,0,15,75,4,31,2
18,0,3,2,8.469287215940781,0,0,16,106,64,20,0
19,0,0,3,8.035863060624322,1,0,10,112,53,14,2
40,1,1,1,4.332865992112929,0,0,12,176,26,13,0
23,1,0,4,9.293714755760965,0,1,5,132,72,2,2
33,1,3,4,9.92479014841894,0,0,16,11,25,25,1
24,1,1,1,20.493049040671785,0,2,6,133,9,10,2
41,1,2,4,4.342182370378954,0,2,1,66,98,12,1
40,1,1,2,16.11708072940603,0,2,4,114,3,18,2
27,1,3,3,16.680868831605235,0,0,4,115,85,31,2
26,0,1,3,5.3559127696532025,0,1,12,22,44,18,1
45,1,3,1,21.44516640030617,0,2,2,76,92,15,1
16,1,0,3,7.414514232613373,0,2,18,87,92,24,0
26,0,3,4,6.203241259141164,1,1,8,170,28,33,2
30,0,0,0,19.92162573611153,1,2,13,170,32,20,0
36,0,0,4,19.74350201183522,0,2,11,85,97,4,2
17,1,0,2,10.799675089678,0,2,9,12,83,6,1
33,0,3,0,21.80007546429377,0,0,16,123,14,1,0
19,0,1,1,13.330356789499268,0,0,7,63,36,3,2
46,1,3,3,6.323553016191425,1,2,14,126,82,12,0
46,0,3,0,14.010510161841417,0,0,1,33,67,27,1
21,1,1,4,5.265349109914166,0,2,2,55,79,29,1
30,1,1,1,17.745484322713136,0,1,4,35,82,48,2
37,0,1,4,20.20555444287931,0,2,18,98,17,7,0
47,0,1,2,4.515222577780817,0,0,18,28,19,20,2
43,1,3,1,17.45296665018082,1,2,8,48,77,31,2
36,1,1,2,22.806446248126942,0,2,14,175,86,12,0
25,0,0,1,8.211801153528292,0,2,8,56,31,29,2
